DATE,OPPOSITE,AVG1,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2,PCODE
08.07,SK,0.333,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0.313,74339
08.08,두산,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.312,74339
08.09,두산,0.500,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0.314,74339
08.10,한화,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.313,74339
08.11,한화,0.500,5,4,1,2,0,0,0,1,0,0,1,0,0,0,0.315,74339
08.13,롯데,0.400,5,5,1,2,0,0,1,2,0,0,0,0,1,0,0.316,74339
08.14,롯데,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0.316,74339
08.16,삼성,0.250,5,4,1,1,0,0,0,1,0,0,1,0,0,0,0.315,74339
08.17,KIA,0.200,5,5,1,1,0,0,1,1,0,0,0,0,1,1,0.314,74339
08.18,KIA,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.314,74339
08.20,키움,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.313,74339
08.21,키움,0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.313,74339
08.22,롯데,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.311,74339
08.23,롯데,0.500,4,2,0,1,0,0,0,0,0,0,2,0,1,0,0.312,74339
08.24,LG,0.500,3,2,1,1,0,0,0,0,0,0,1,0,0,1,0.313,74339
08.25,LG,0.250,5,4,1,1,0,0,1,1,0,0,1,0,0,0,0.312,74339
08.27,NC,0.000,4,3,0,0,0,0,0,1,0,0,0,0,2,0,0.310,74339
08.28,NC,0.250,4,4,1,1,0,0,1,2,0,0,0,0,2,0,0.310,74339
08.29,두산,0.400,5,5,0,2,0,0,0,1,0,0,0,0,0,1,0.311,74339
08.30,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.308,74339
08.31,한화,0.750,4,4,0,3,0,0,0,0,0,0,0,0,1,0,0.312,74339
09.01,한화,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.311,74339
09.03,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.309,74339
09.06,KIA,0.500,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0.310,74339
09.08,SK,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.308,74339
09.10,삼성,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.308,74339
09.11,삼성,0.500,5,4,2,2,1,0,0,0,0,0,1,0,0,0,0.309,74339
09.12,NC,0.500,5,4,1,2,0,0,0,0,0,0,1,0,1,0,0.311,74339
09.13,NC,0.000,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0.310,74339
09.15,SK,1.000,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0.312,74339
09.16,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.309,74339
09.20,롯데,0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.309,74339
09.21,삼성,0.750,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0.313,74339
09.23,KIA,1.000,4,3,1,3,1,0,0,0,0,0,1,0,0,0,0.317,74339
09.24,SK,0.500,4,4,0,2,0,0,0,2,0,0,0,0,0,1,0.319,74339
09.26,LG,0.000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.318,74339
09.28,NC,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.317,74339
09.29,삼성,0.333,3,3,0,1,0,0,0,1,0,0,0,0,0,1,0.317,74339
03.23,롯데,0.600,5,5,2,3,0,0,1,4,0,0,0,0,0,0,0.600,75125
03.24,롯데,0.500,4,4,1,2,1,0,0,0,0,0,0,0,1,0,0.556,75125
03.26,두산,0.250,5,4,0,1,1,0,0,0,0,0,1,0,1,0,0.462,75125
03.27,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.353,75125
03.28,두산,0.333,5,3,2,1,0,0,0,0,0,0,1,1,0,0,0.350,75125
03.29,SK,0.000,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0.292,75125
03.30,SK,0.250,4,4,0,1,0,0,0,1,0,0,0,0,3,0,0.286,75125
03.31,SK,0.250,5,4,2,1,0,0,1,1,0,0,1,0,0,0,0.281,75125
04.02,NC,1.000,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.303,75125
04.04,NC,0.000,5,4,1,0,0,0,0,0,0,0,1,0,2,0,0.270,75125
04.05,KIA,0.667,5,3,1,2,1,0,0,0,0,0,2,0,1,0,0.300,75125
04.06,KIA,1.000,5,1,2,1,0,0,0,2,0,0,3,0,0,0,0.317,75125
04.09,KT,1.000,5,1,2,1,1,0,0,0,0,1,4,0,0,0,0.333,75125
04.10,KT,1.000,4,1,1,1,0,0,1,1,0,0,2,1,0,0,0.349,75125
04.11,KT,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.326,75125
04.12,한화,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.320,75125
04.13,한화,0.250,5,4,1,1,0,0,0,0,0,0,1,0,1,0,0.315,75125
04.19,LG,0.600,5,5,3,3,0,0,0,1,0,0,0,0,0,0,0.339,75125
04.20,LG,0.400,5,5,0,2,0,0,0,1,0,0,0,0,1,0,0.344,75125
04.21,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.324,75125
04.23,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.306,75125
04.24,두산,0.000,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0.293,75125
04.25,두산,0.600,5,5,2,3,0,0,1,2,0,0,0,0,0,0,0.313,75125
04.26,KIA,0.500,5,4,1,2,1,0,0,1,0,0,1,0,2,0,0.321,75125
04.27,KIA,0.333,4,3,1,1,0,0,1,1,0,0,1,0,1,0,0.322,75125
04.28,KIA,0.500,5,4,2,2,0,0,1,2,0,0,1,0,0,0,0.330,75125
04.30,SK,0.667,6,6,3,4,1,0,1,2,0,0,0,0,1,0,0.351,75125
05.01,SK,0.250,4,4,0,1,1,0,0,0,0,0,0,0,1,1,0.347,75125
05.02,SK,1.000,5,4,2,4,0,0,0,3,0,0,1,0,0,0,0.371,75125
05.03,삼성,0.500,5,4,0,2,0,0,0,1,0,0,1,0,2,0,0.376,75125
05.04,삼성,0.000,4,3,0,0,0,0,0,0,0,0,0,1,0,1,0.366,75125
05.05,삼성,0.600,5,5,0,3,2,0,0,3,0,0,0,0,2,0,0.376,75125
05.07,LG,0.333,5,3,1,1,0,0,1,1,0,0,1,1,1,0,0.375,75125
05.08,LG,0.250,5,4,1,1,0,0,1,1,0,0,1,0,0,0,0.371,75125
05.09,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.359,75125
05.10,KT,0.333,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0.359,75125
05.11,KT,0.600,5,5,2,3,0,0,2,3,0,0,0,0,1,0,0.368,75125
05.12,KT,0.000,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0.360,75125
05.14,한화,0.000,4,2,0,0,0,0,0,1,0,0,1,0,0,1,0.355,75125
05.15,한화,0.000,6,5,0,0,0,0,0,0,0,0,1,0,2,0,0.342,75125
05.16,한화,0.000,5,4,1,0,0,0,0,0,0,0,1,0,3,1,0.333,75125
05.17,롯데,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.331,75125
05.18,롯데,0.000,4,2,2,0,0,0,0,0,0,0,1,1,0,0,0.327,75125
05.19,롯데,0.000,4,3,0,0,0,0,0,0,0,0,1,0,2,0,0.321,75125
05.21,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.313,75125
05.23,NC,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.307,75125
05.24,삼성,0.333,5,3,2,1,0,0,1,1,0,0,2,0,1,0,0.308,75125
05.25,삼성,0.333,5,3,2,1,0,0,1,2,0,0,2,0,0,0,0.308,75125
05.26,삼성,0.333,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0.309,75125
05.28,LG,0.000,4,3,0,0,0,0,0,0,0,0,1,0,2,0,0.303,75125
05.29,LG,0.333,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0.304,75125
05.30,LG,0.000,4,3,0,0,0,0,0,0,0,0,1,0,2,0,0.299,75125
05.31,KIA,0.250,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0.298,75125
06.01,KIA,0.500,5,4,0,2,0,0,0,2,0,0,1,0,0,0,0.302,75125
06.02,KIA,0.250,4,4,1,1,0,0,0,2,0,0,0,0,2,0,0.301,75125
06.04,SK,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.296,75125
06.05,SK,0.000,4,4,0,0,0,0,0,1,0,0,0,0,1,0,0.291,75125
06.22,롯데,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.286,75125
06.23,롯데,0.250,5,4,0,1,0,0,0,0,0,0,1,0,2,0,0.286,75125
06.25,KIA,0.250,4,4,1,1,0,0,1,1,0,0,0,0,2,0,0.285,75125
06.26,KIA,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.281,75125
06.27,KIA,0.500,4,4,1,2,0,0,1,1,0,0,0,0,1,0,0.285,75125
06.28,한화,0.250,5,4,1,1,0,0,0,1,0,0,1,0,0,0,0.284,75125
06.30,한화,0.667,5,3,1,2,1,0,1,3,0,0,2,0,0,0,0.289,75125
07.02,두산,0.000,4,3,1,0,0,0,0,0,0,0,0,1,1,0,0.286,75125
07.03,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.281,75125
07.04,두산,0.250,4,4,0,1,1,0,0,1,0,0,0,0,1,0,0.280,75125
07.05,롯데,1.000,4,2,2,2,1,0,1,4,0,0,2,0,0,0,0.286,75125
07.06,롯데,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.282,75125
07.07,롯데,0.000,4,3,1,0,0,0,0,0,0,0,1,0,3,0,0.278,75125
07.09,KT,0.333,5,3,1,1,0,0,0,1,0,0,1,0,2,0,0.279,75125
07.11,KT,0.000,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0.277,75125
07.14,SK,0.500,2,2,1,1,1,0,0,1,0,0,0,0,1,0,0.278,75125
07.16,삼성,0.500,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0.282,75125
07.17,삼성,0.500,4,4,1,2,0,0,0,2,0,0,0,0,0,0,0.285,75125
07.18,삼성,0.250,4,4,0,1,1,0,0,1,0,0,0,0,1,0,0.285,75125
07.26,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.280,75125
07.27,NC,0.500,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0.284,75125
07.28,NC,0.000,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0.282,75125
07.30,LG,0.500,4,4,1,2,0,0,1,3,0,0,0,0,0,0,0.285,75125
07.31,LG,0.250,5,4,1,1,0,0,0,0,0,0,1,0,0,0,0.284,75125
08.01,LG,0.333,4,3,1,1,0,0,1,1,0,0,1,0,1,0,0.285,75125
08.03,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.281,75125
08.04,KT,0.333,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0.281,75125
08.07,롯데,0.250,5,4,1,1,0,0,1,2,0,0,1,0,0,0,0.281,75125
08.08,SK,0.500,4,4,0,2,0,0,0,0,0,0,0,0,2,0,0.284,75125
08.09,SK,0.400,5,5,0,2,1,0,0,1,0,0,0,0,2,0,0.286,75125
08.10,두산,0.000,5,3,0,0,0,0,0,1,0,0,0,1,1,0,0.283,75125
08.11,두산,0.500,5,4,2,2,0,0,2,4,0,0,0,0,1,0,0.286,75125
08.13,LG,0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.281,75125
08.14,LG,0.667,5,3,2,2,0,0,0,0,0,0,1,1,0,0,0.285,75125
08.15,NC,0.000,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0.282,75125
08.16,NC,0.200,5,5,2,1,0,0,1,1,0,0,0,0,1,0,0.281,75125
08.17,한화,0.000,4,2,0,0,0,0,0,1,0,0,0,1,0,0,0.279,75125
08.18,한화,0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0.278,75125
08.20,KT,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.276,75125
08.21,KT,0.250,5,4,2,1,0,0,1,3,0,0,1,0,1,0,0.275,75125
08.22,KIA,0.000,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0.271,75125
08.23,KIA,0.500,4,2,0,1,0,0,0,1,0,0,2,0,1,0,0.273,75125
08.24,삼성,0.250,5,4,0,1,0,0,0,0,0,0,1,0,2,0,0.272,75125
08.25,삼성,0.600,6,5,1,3,2,0,0,2,0,0,1,0,1,0,0.277,75125
08.27,한화,1.000,5,4,5,4,0,0,4,7,0,0,1,0,0,0,0.285,75125
08.28,한화,0.333,4,3,0,1,1,0,0,1,0,0,1,0,0,1,0.285,75125
08.29,롯데,0.000,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.283,75125
08.30,롯데,0.000,4,3,0,0,0,0,0,0,0,0,1,0,2,0,0.281,75125
08.31,NC,0.333,5,3,1,1,0,0,1,2,0,0,1,0,1,0,0.281,75125
09.01,NC,0.000,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0.280,75125
09.03,두산,0.500,4,4,1,2,0,0,1,3,0,0,0,0,0,0,0.282,75125
09.05,삼성,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.282,75125
09.06,삼성,0.000,4,3,1,0,0,0,0,0,0,0,1,0,2,0,0.279,75125
09.07,KIA,0.400,5,5,2,2,0,0,0,2,0,0,0,0,0,1,0.281,75125
09.08,KIA,0.333,6,3,4,1,0,0,1,1,0,0,3,0,1,0,0.281,75125
09.11,SK,0.000,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0.279,75125
09.12,LG,0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.279,75125
09.13,LG,0.333,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0.279,75125
09.14,KT,0.333,4,3,1,1,0,0,1,1,0,0,1,0,1,0,0.280,75125
09.16,두산,0.500,5,4,1,2,1,0,1,3,0,0,0,0,1,0,0.282,75125
09.17,한화,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.279,75125
09.20,SK,0.333,4,3,0,1,1,0,0,0,0,0,1,0,1,0,0.280,75125
09.24,KIA,0.500,4,4,0,2,0,0,0,0,0,0,0,0,1,0,0.282,75125
09.29,롯데,0.000,4,2,1,0,0,0,0,0,0,0,0,2,1,0,0.280,75125
10.01,롯데,0.250,4,4,0,1,0,0,0,0,0,0,0,0,2,0,0.280,75125
03.23,한화,0.000,4,2,1,0,0,0,0,0,0,0,2,0,0,0,0.000,75334
03.24,한화,0.000,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0.000,75334
03.26,키움,0.000,4,2,0,0,0,0,0,0,0,0,2,0,1,0,0.000,75334
03.27,키움,0.000,3,2,0,0,0,0,0,0,0,0,1,0,2,0,0.000,75334
03.28,키움,0.333,4,3,1,1,0,0,0,1,0,0,1,0,0,0,0.091,75334
03.29,삼성,0.400,5,5,0,2,0,0,0,1,0,0,0,0,1,0,0.188,75334
03.30,삼성,0.250,4,4,1,1,0,0,1,3,0,0,0,0,0,0,0.200,75334
03.31,삼성,0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0.160,75334
04.02,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.138,75334
04.03,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.121,75334
04.04,KT,0.000,4,3,0,0,0,0,0,0,0,0,1,0,2,0,0.111,75334
04.05,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0.100,75334
04.06,NC,0.200,5,5,1,1,0,0,0,0,0,0,0,0,2,0,0.111,75334
04.19,KIA,0.333,3,3,1,1,0,0,1,2,0,0,0,0,0,0,0.125,75334
04.20,KIA,0.500,5,4,1,2,0,0,0,0,0,0,1,0,2,0,0.154,75334
04.21,KIA,0.000,5,3,0,0,0,0,0,2,0,0,1,0,1,0,0.145,75334
04.23,키움,0.250,5,4,2,1,1,0,0,2,0,0,1,0,1,0,0.153,75334
04.24,키움,0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.159,75334
04.25,키움,0.200,5,5,1,1,0,0,1,1,0,0,0,0,3,0,0.162,75334
04.26,롯데,0.500,5,4,2,2,0,0,0,0,0,0,1,0,1,0,0.181,75334
04.27,롯데,-,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.181,75334
04.28,롯데,0.500,5,4,1,2,1,0,0,0,1,0,1,0,1,0,0.197,75334
04.30,한화,0.000,4,3,0,0,0,0,0,0,0,0,1,0,2,0,0.190,75334
05.01,한화,0.333,4,3,0,1,0,0,0,0,0,0,1,0,2,0,0.195,75334
05.02,한화,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.186,75334
05.03,LG,0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0.187,75334
05.04,LG,0.333,4,3,1,1,1,0,0,0,0,0,1,0,1,0,0.191,75334
05.05,LG,0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.192,75334
05.07,KIA,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.186,75334
05.08,KIA,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0.179,75334
05.09,KIA,-,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.179,75334
05.10,NC,0.750,5,4,2,3,0,0,1,4,0,1,1,0,0,0,0.200,75334
05.11,NC,1.000,5,4,4,4,0,0,2,4,0,0,1,0,0,0,0.228,75334
05.12,NC,0.250,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0.229,75334
05.14,삼성,0.000,4,3,1,0,0,0,0,0,0,0,1,0,2,0,0.223,75334
05.15,삼성,0.667,4,3,1,2,1,0,0,0,0,0,1,0,0,1,0.234,75334
05.16,삼성,0.250,4,4,1,1,1,0,0,1,0,0,0,0,1,0,0.234,75334
05.17,SK,0.200,5,5,0,1,0,0,0,0,0,0,0,0,3,0,0.233,75334
05.18,SK,0.333,6,6,2,2,0,0,2,7,0,0,0,0,2,0,0.237,75334
05.21,KT,0.000,5,2,0,0,0,0,0,1,0,0,3,0,0,0,0.234,75334
05.22,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.228,75334
05.23,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.221,75334
05.24,한화,0.400,5,5,0,2,0,0,0,1,0,0,0,0,2,0,0.227,75334
05.25,한화,0.667,4,3,0,2,0,0,0,2,0,0,1,0,0,0,0.236,75334
05.26,한화,0.000,3,2,1,0,0,0,0,0,0,0,1,0,1,0,0.233,75334
05.28,삼성,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.227,75334
05.29,삼성,0.000,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0.224,75334
05.30,삼성,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.225,75334
05.31,KT,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,75334
06.01,KT,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.224,75334
06.02,KT,0.000,5,3,1,0,0,0,0,0,0,0,2,0,2,0,0.220,75334
06.04,KIA,1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.224,75334
06.05,KIA,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224,75334
06.06,KIA,0.333,4,3,1,1,0,0,0,0,0,0,1,0,2,0,0.226,75334
06.08,키움,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.225,75334
06.12,한화,0.600,5,5,1,3,0,0,0,3,0,0,0,0,1,1,0.235,75334
06.13,한화,0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.241,75334
06.14,LG,0.500,4,4,1,2,1,0,0,1,0,0,0,0,1,0,0.246,75334
06.15,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.241,75334
06.16,LG,0.333,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0.242,75334
06.18,NC,0.250,5,4,1,1,0,0,1,1,0,0,1,0,1,0,0.243,75334
06.19,NC,0.333,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.244,75334
06.20,NC,0.800,5,5,1,4,1,0,0,5,0,0,0,0,0,0,0.257,75334
06.21,SK,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.252,75334
06.22,SK,0.000,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0.249,75334
06.23,SK,0.333,4,3,0,1,0,0,0,1,0,0,1,0,2,0,0.250,75334
06.25,삼성,0.667,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0.256,75334
06.27,삼성,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.254,75334
06.28,롯데,0.333,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0.256,75334
06.29,롯데,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.255,75334
06.30,롯데,0.333,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0.256,75334
07.02,키움,0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.261,75334
07.03,키움,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.256,75334
07.04,키움,0.333,4,3,1,1,0,0,1,3,0,0,1,0,2,0,0.257,75334
07.05,SK,0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0.252,75334
07.06,SK,1.000,4,3,0,3,1,0,0,1,0,0,0,0,0,0,0.261,75334
07.07,SK,0.500,6,4,1,2,0,0,1,2,0,0,1,0,1,0,0.265,75334
07.09,LG,0.400,5,5,1,2,1,0,0,3,0,0,0,0,0,0,0.267,75334
07.11,LG,0.250,4,4,0,1,1,0,0,2,0,0,0,0,0,0,0.267,75334
07.12,롯데,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.267,75334
07.13,롯데,0.667,4,3,2,2,1,0,1,1,0,0,1,0,0,0,0.271,75334
07.14,롯데,0.333,5,3,2,1,1,0,0,0,0,0,2,0,1,0,0.272,75334
07.16,KT,0.000,4,2,0,0,0,0,0,1,0,0,2,0,1,0,0.270,75334
07.17,KT,0.250,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0.270,75334
07.18,KT,0.400,5,5,1,2,0,0,0,0,0,0,0,0,2,0,0.272,75334
07.27,KIA,0.500,4,4,2,2,2,0,0,1,0,0,0,0,1,0,0.275,75334
07.30,NC,0.500,5,4,3,2,1,0,0,0,0,0,1,0,1,0,0.278,75334
07.31,NC,0.000,5,2,1,0,0,0,0,0,0,0,3,0,2,0,0.276,75334
08.01,NC,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.277,75334
08.03,롯데,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.273,75334
08.04,롯데,0.500,4,4,1,2,1,0,0,1,0,0,0,0,0,0,0.276,75334
08.06,한화,0.250,5,4,0,1,0,0,0,1,0,0,0,0,1,0,0.276,75334
08.07,한화,0.600,5,5,2,3,0,0,1,1,0,0,0,0,0,0,0.281,75334
08.08,KT,0.500,4,4,1,2,0,0,1,3,0,0,0,0,0,0,0.283,75334
08.09,KT,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.283,75334
08.10,키움,0.250,4,4,1,1,1,0,0,0,0,0,0,0,2,0,0.283,75334
08.11,키움,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283,75334
08.13,KIA,0.250,4,4,0,1,0,1,0,1,0,0,0,0,0,0,0.282,75334
08.14,KIA,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.282,75334
08.16,LG,0.000,5,4,1,0,0,0,0,0,0,0,1,0,3,0,0.279,75334
08.17,롯데,0.000,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.276,75334
08.22,삼성,0.500,4,4,2,2,0,0,1,4,0,0,0,0,0,0,0.279,75334
08.23,삼성,0.400,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0.280,75334
08.24,한화,0.500,6,6,1,3,1,0,1,3,0,0,0,0,0,0,0.284,75334
08.25,한화,0.750,4,4,1,3,3,0,0,1,0,0,0,0,0,0,0.289,75334
08.27,SK,0.250,4,4,0,1,0,0,0,2,0,0,0,0,1,0,0.289,75334
08.28,SK,0.250,4,4,1,1,0,0,0,0,0,0,0,0,2,0,0.288,75334
08.29,KT,0.600,5,5,2,3,0,0,2,6,0,0,0,0,0,0,0.293,75334
08.30,KT,0.500,4,2,0,1,0,0,0,0,0,0,1,1,0,0,0.294,75334
08.31,삼성,0.000,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0.292,75334
09.01,삼성,0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.292,75334
09.03,키움,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.289,75334
09.08,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.286,75334
09.11,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.284,75334
09.12,KIA,0.500,4,4,1,2,0,0,0,1,0,0,0,0,0,0,0.286,75334
09.13,KIA,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.284,75334
09.14,SK,0.200,5,5,1,1,0,0,0,2,0,0,0,0,1,0,0.283,75334
09.15,LG,0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.282,75334
09.16,키움,0.000,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0.280,75334
09.19,SK,0.400,5,5,0,2,0,0,0,2,0,0,0,0,0,0,0.281,75334
09.19,SK,0.600,5,5,2,3,0,0,1,2,0,0,0,0,0,0,0.285,75334
09.20,KIA,0.250,4,4,0,1,0,0,0,1,0,0,0,0,1,0,0.284,75334
09.21,KIA,0.500,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0.286,75334
09.22,LG,0.200,5,5,1,1,1,0,0,2,0,0,0,0,0,0,0.285,75334
09.24,NC,0.600,5,5,2,3,0,0,2,5,0,0,0,0,1,0,0.289,75334
09.25,롯데,0.400,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0.290,75334
09.26,삼성,0.400,5,5,2,2,1,0,0,4,0,0,0,0,0,0,0.291,75334
09.28,한화,0.800,5,5,0,4,1,0,0,1,0,0,0,0,0,0,0.297,75334
09.29,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.294,75334
10.01,NC,0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.293,75334
03.23,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.000,75566
03.24,NC,0.250,4,4,0,1,1,0,0,1,0,0,0,0,1,0,0.125,75566
03.28,롯데,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.111,75566
03.29,두산,0.333,3,3,0,1,1,0,0,0,0,0,0,0,2,0,0.167,75566
03.31,두산,0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.176,75566
04.02,KIA,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0.143,75566
04.03,KIA,0.333,3,3,1,1,0,0,1,2,0,0,0,0,0,0,0.167,75566
04.04,KIA,1.000,2,2,0,2,1,0,0,2,0,0,0,0,0,0,0.231,75566
04.05,SK,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.241,75566
04.06,SK,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.219,75566
